Student_ID,Attendance_Pct,Study_Hours_Per_Day,Previous_CGPA,Sleep_Hours,Social_Hours_Week,Final_CGPA,Grade_Diff,Grade_Group
ID03104,85.7,6.8,2.51,8.1,8,3.04,0.5300000000000002,2_성적 0.5이상 상승
ID03106,63.2,13.6,3.17,6.2,6,3.79,0.6200000000000001,2_성적 0.5이상 상승
ID03119,85.3,4.8,3.89,6.5,6,4.0,0.10999999999999988,1_상위권 유지(Top 15%)
ID03120,85.6,5.2,3.86,8.2,8,3.99,0.13000000000000034,1_상위권 유지(Top 15%)
ID03125,86.2,3.7,3.75,5.6,10,4.0,0.25,1_상위권 유지(Top 15%)
ID03127,90.8,3.9,3.76,5.1,6,4.0,0.2400000000000002,1_상위권 유지(Top 15%)
ID03134,64.4,4.1,3.85,8.0,10,3.91,0.06000000000000005,1_상위권 유지(Top 15%)
ID03135,88.1,10.4,3.45,7.1,10,4.0,0.5499999999999998,2_성적 0.5이상 상승
ID03138,100.0,6.6,4.0,7.8,7,4.0,0.0,1_상위권 유지(Top 15%)
ID03145,86.2,3.1,3.7,5.8,6,4.0,0.2999999999999998,1_상위권 유지(Top 15%)
ID03146,98.3,2.5,4.0,6.5,6,4.0,0.0,1_상위권 유지(Top 15%)
ID03148,100.0,5.9,3.05,5.9,8,3.58,0.5300000000000002,2_성적 0.5이상 상승
ID03153,91.8,9.8,3.48,8.3,5,4.0,0.52,2_성적 0.5이상 상승
ID03154,67.3,8.0,4.0,9.1,8,4.0,0.0,1_상위권 유지(Top 15%)
ID03155,83.9,9.8,2.81,8.4,5,3.54,0.73,2_성적 0.5이상 상승
ID03157,83.5,1.2,3.83,6.5,4,4.0,0.16999999999999993,1_상위권 유지(Top 15%)
ID03161,80.1,9.9,3.23,6.3,6,3.86,0.6299999999999999,2_성적 0.5이상 상승
ID03171,75.3,5.9,3.65,9.0,8,3.87,0.2200000000000002,1_상위권 유지(Top 15%)
ID03177,94.6,4.6,4.0,6.6,5,4.0,0.0,1_상위권 유지(Top 15%)
ID03180,92.9,7.7,3.99,7.6,13,4.0,0.009999999999999787,1_상위권 유지(Top 15%)
ID03181,93.2,6.0,2.38,7.1,9,2.98,0.6000000000000001,2_성적 0.5이상 상승
ID03184,92.4,14.0,2.07,6.8,9,2.79,0.7200000000000002,2_성적 0.5이상 상승
ID03188,99.2,9.2,3.39,7.0,9,4.0,0.6099999999999999,2_성적 0.5이상 상승
ID03192,83.8,6.4,3.89,4.6,9,4.0,0.10999999999999988,1_상위권 유지(Top 15%)
ID03204,88.8,9.8,3.06,8.5,7,3.65,0.5899999999999999,2_성적 0.5이상 상승
ID03222,88.3,5.8,3.75,4.5,10,3.9,0.1499999999999999,1_상위권 유지(Top 15%)
ID03224,87.4,5.3,4.0,4.7,10,4.0,0.0,1_상위권 유지(Top 15%)
ID03225,90.2,4.1,3.79,4.0,6,4.0,0.20999999999999996,1_상위권 유지(Top 15%)
ID03230,97.1,7.0,2.88,8.3,8,3.46,0.5800000000000001,2_성적 0.5이상 상승
ID03244,100.0,5.2,3.95,8.1,6,4.0,0.04999999999999982,1_상위권 유지(Top 15%)
ID03257,95.6,11.0,3.8,5.6,13,4.0,0.20000000000000018,1_상위권 유지(Top 15%)
ID03258,87.4,6.5,4.0,4.7,9,4.0,0.0,1_상위권 유지(Top 15%)
ID03262,100.0,4.7,3.09,6.8,5,3.63,0.54,2_성적 0.5이상 상승
ID03270,96.5,13.0,2.62,6.0,4,3.35,0.73,2_성적 0.5이상 상승
ID03274,95.8,3.7,3.77,4.5,8,3.9,0.1299999999999999,1_상위권 유지(Top 15%)
ID03279,99.2,7.6,3.96,7.4,6,4.0,0.040000000000000036,1_상위권 유지(Top 15%)
ID03286,96.8,3.9,4.0,7.2,4,4.0,0.0,1_상위권 유지(Top 15%)
ID03302,100.0,7.1,1.92,8.9,5,2.42,0.5,2_성적 0.5이상 상승
ID03306,97.2,10.7,3.29,5.7,9,3.82,0.5299999999999998,2_성적 0.5이상 상승
ID03310,81.1,4.7,3.11,6.8,8,3.67,0.56,2_성적 0.5이상 상승
ID03317,75.1,2.1,3.9,5.9,8,3.95,0.050000000000000266,1_상위권 유지(Top 15%)
ID03318,87.6,3.4,4.0,7.1,6,4.0,0.0,1_상위권 유지(Top 15%)
ID03337,62.2,4.0,3.81,7.5,9,3.89,0.08000000000000007,1_상위권 유지(Top 15%)
ID03338,90.8,7.4,2.53,5.1,7,3.04,0.5100000000000002,2_성적 0.5이상 상승
ID03341,83.4,1.5,3.99,10.0,7,4.0,0.009999999999999787,1_상위권 유지(Top 15%)
ID03343,92.7,6.0,3.73,6.2,6,4.0,0.27,1_상위권 유지(Top 15%)
ID03349,91.8,6.3,3.48,7.9,9,4.0,0.52,2_성적 0.5이상 상승
ID03350,100.0,4.0,3.0,6.6,7,3.51,0.5099999999999998,2_성적 0.5이상 상승
ID03356,87.6,6.1,3.99,6.4,17,4.0,0.009999999999999787,1_상위권 유지(Top 15%)
ID03363,100.0,4.6,3.15,6.4,5,3.72,0.5700000000000003,2_성적 0.5이상 상승
ID03371,52.6,1.1,3.55,7.0,10,2.97,-0.5799999999999996,3_성적 0.5이하 하락
ID03376,83.9,5.4,2.69,7.4,9,3.2,0.5100000000000002,2_성적 0.5이상 상승
ID03381,99.1,12.9,2.8,6.6,6,3.75,0.9500000000000002,2_성적 0.5이상 상승
ID03405,88.8,1.9,4.0,7.0,8,4.0,0.0,1_상위권 유지(Top 15%)
ID03407,91.8,7.8,3.11,5.1,12,3.66,0.5500000000000003,2_성적 0.5이상 상승
ID03409,98.9,6.8,2.86,7.4,9,3.55,0.69,2_성적 0.5이상 상승
ID03412,97.8,4.9,3.73,9.1,9,4.0,0.27,1_상위권 유지(Top 15%)
ID03417,65.9,12.0,3.93,7.5,6,4.0,0.06999999999999984,1_상위권 유지(Top 15%)
ID03418,95.7,2.7,4.0,7.9,8,4.0,0.0,1_상위권 유지(Top 15%)
ID03423,62.4,4.5,4.0,4.5,10,3.93,-0.06999999999999984,1_상위권 유지(Top 15%)
ID03424,87.2,2.1,3.99,5.7,11,4.0,0.009999999999999787,1_상위권 유지(Top 15%)
ID03439,100.0,5.6,3.9,6.4,9,4.0,0.10000000000000009,1_상위권 유지(Top 15%)
ID03442,96.5,7.4,2.46,6.6,7,3.11,0.6499999999999999,2_성적 0.5이상 상승
ID03451,100.0,8.2,3.2,4.9,8,3.8,0.5999999999999996,2_성적 0.5이상 상승
ID03455,79.8,0.3,3.2,8.5,17,2.5,-0.7000000000000002,3_성적 0.5이하 하락
ID03459,88.4,4.1,3.7,10.0,7,3.99,0.29000000000000004,1_상위권 유지(Top 15%)
ID03469,100.0,7.9,2.32,9.1,5,2.85,0.5300000000000002,2_성적 0.5이상 상승
ID03477,100.0,10.0,2.71,6.8,10,3.47,0.7600000000000002,2_성적 0.5이상 상승
ID03481,55.3,7.0,2.95,7.6,16,2.37,-0.5800000000000001,3_성적 0.5이하 하락
ID03486,48.5,3.3,2.2,4.0,7,1.67,-0.5300000000000002,3_성적 0.5이하 하락
ID03504,97.8,4.2,4.0,5.7,5,4.0,0.0,1_상위권 유지(Top 15%)
ID03505,88.1,3.7,3.87,4.9,9,4.0,0.1299999999999999,1_상위권 유지(Top 15%)
ID03512,82.0,6.2,3.99,7.3,8,4.0,0.009999999999999787,1_상위권 유지(Top 15%)
ID03514,93.5,1.9,4.0,10.0,4,4.0,0.0,1_상위권 유지(Top 15%)
ID03517,76.7,9.9,3.79,4.9,12,3.92,0.1299999999999999,1_상위권 유지(Top 15%)
ID03524,59.7,1.5,2.85,6.1,17,2.35,-0.5,3_성적 0.5이하 하락
ID03533,72.3,6.3,3.93,6.5,10,4.0,0.06999999999999984,1_상위권 유지(Top 15%)
ID03556,82.5,4.9,3.72,4.8,7,4.0,0.2799999999999998,1_상위권 유지(Top 15%)
ID03558,77.5,3.4,4.0,6.9,11,4.0,0.0,1_상위권 유지(Top 15%)
ID03561,82.0,7.1,4.0,7.6,8,4.0,0.0,1_상위권 유지(Top 15%)
ID03567,72.5,5.7,4.0,6.4,6,4.0,0.0,1_상위권 유지(Top 15%)
ID03577,100.0,5.0,3.95,7.3,13,4.0,0.04999999999999982,1_상위권 유지(Top 15%)
ID03579,70.7,2.9,4.0,7.6,6,4.0,0.0,1_상위권 유지(Top 15%)
ID03580,61.9,7.0,3.7,7.7,10,3.9,0.19999999999999973,1_상위권 유지(Top 15%)
ID03586,86.3,7.7,3.48,7.6,7,4.0,0.52,2_성적 0.5이상 상승
ID03595,89.6,5.5,4.0,6.2,9,4.0,0.0,1_상위권 유지(Top 15%)
ID03598,95.1,4.7,4.0,8.3,9,4.0,0.0,1_상위권 유지(Top 15%)
ID03599,89.4,6.8,3.5,5.7,11,4.0,0.5,2_성적 0.5이상 상승
ID03608,83.3,11.9,3.24,6.9,8,4.0,0.7599999999999998,2_성적 0.5이상 상승
ID03610,100.0,2.1,4.0,9.3,8,4.0,0.0,1_상위권 유지(Top 15%)
ID03612,77.1,3.6,4.0,5.3,6,4.0,0.0,1_상위권 유지(Top 15%)
ID03616,80.4,4.2,3.91,6.6,2,4.0,0.08999999999999986,1_상위권 유지(Top 15%)
ID03618,84.3,1.2,3.84,7.8,7,3.88,0.040000000000000036,1_상위권 유지(Top 15%)
ID03625,80.6,2.3,4.0,6.0,5,4.0,0.0,1_상위권 유지(Top 15%)
ID03627,100.0,12.9,3.17,4.8,3,3.71,0.54,2_성적 0.5이상 상승
ID03633,90.3,9.7,2.51,9.4,8,3.14,0.6300000000000003,2_성적 0.5이상 상승
ID03638,58.3,1.6,3.24,5.7,7,2.73,-0.5100000000000002,3_성적 0.5이하 하락
ID03642,100.0,4.0,3.4,6.0,8,3.92,0.52,2_성적 0.5이상 상승
ID03650,86.9,4.6,4.0,6.3,11,4.0,0.0,1_상위권 유지(Top 15%)
ID03665,84.9,0.7,3.73,6.5,10,4.0,0.27,1_상위권 유지(Top 15%)
ID03670,86.8,8.0,2.53,7.4,7,3.27,0.7400000000000002,2_성적 0.5이상 상승
ID03674,84.1,0.8,4.0,6.7,6,4.0,0.0,1_상위권 유지(Top 15%)
ID03683,73.4,6.3,3.66,4.0,13,3.9,0.23999999999999977,1_상위권 유지(Top 15%)
ID03684,94.8,0.6,3.61,7.1,12,3.89,0.28000000000000025,1_상위권 유지(Top 15%)
ID03686,100.0,7.5,2.47,9.2,5,2.97,0.5,2_성적 0.5이상 상승
ID03693,74.5,1.2,2.1,9.8,16,1.43,-0.6700000000000002,3_성적 0.5이하 하락
ID03702,81.0,12.9,3.09,8.7,7,3.74,0.6500000000000004,2_성적 0.5이상 상승
ID03708,100.0,11.6,2.83,7.5,5,3.37,0.54,2_성적 0.5이상 상승
ID03722,83.7,5.6,3.18,6.6,14,3.72,0.54,2_성적 0.5이상 상승
ID03730,89.0,9.1,2.64,6.3,8,3.4,0.7599999999999998,2_성적 0.5이상 상승
ID03731,89.8,6.2,4.0,6.6,10,4.0,0.0,1_상위권 유지(Top 15%)
ID03739,90.2,5.4,3.89,8.7,12,4.0,0.10999999999999988,1_상위권 유지(Top 15%)
ID03742,100.0,7.5,3.15,4.3,10,3.73,0.5800000000000001,2_성적 0.5이상 상승
ID03745,100.0,3.1,4.0,4.8,5,4.0,0.0,1_상위권 유지(Top 15%)
ID03752,100.0,4.0,3.75,6.1,8,4.0,0.25,1_상위권 유지(Top 15%)
ID03755,85.3,10.8,2.82,6.4,12,3.44,0.6200000000000001,2_성적 0.5이상 상승
ID03757,96.8,5.1,2.7,7.8,7,3.29,0.5899999999999999,2_성적 0.5이상 상승
ID03763,97.9,9.7,3.96,4.7,5,4.0,0.040000000000000036,1_상위권 유지(Top 15%)
ID03765,89.4,6.8,3.04,8.3,7,3.54,0.5,2_성적 0.5이상 상승
ID03768,89.7,4.8,2.73,6.2,7,3.28,0.5499999999999998,2_성적 0.5이상 상승
ID03769,88.3,5.4,2.45,10.0,8,2.96,0.5099999999999998,2_성적 0.5이상 상승
ID03772,100.0,4.2,4.0,5.9,7,4.0,0.0,1_상위권 유지(Top 15%)
ID03775,100.0,11.7,3.87,5.0,9,4.0,0.1299999999999999,1_상위권 유지(Top 15%)
ID03779,77.7,7.2,3.97,7.9,7,4.0,0.029999999999999805,1_상위권 유지(Top 15%)
ID03780,84.6,10.7,3.06,9.2,7,3.57,0.5099999999999998,2_성적 0.5이상 상승
ID03787,88.3,8.1,1.6,5.6,6,2.21,0.6099999999999999,2_성적 0.5이상 상승
ID03797,93.2,8.0,1.93,6.4,10,2.48,0.55,2_성적 0.5이상 상승
ID03798,79.6,8.0,3.72,6.9,9,4.0,0.2799999999999998,1_상위권 유지(Top 15%)
ID03800,82.0,4.8,3.98,8.0,7,4.0,0.020000000000000018,1_상위권 유지(Top 15%)
ID03805,100.0,5.5,3.16,7.1,13,3.66,0.5,2_성적 0.5이상 상승
ID03811,100.0,7.0,3.76,6.9,4,4.0,0.2400000000000002,1_상위권 유지(Top 15%)
ID03812,90.7,11.4,3.77,6.5,8,4.0,0.22999999999999998,1_상위권 유지(Top 15%)
ID03813,87.4,8.0,3.7,6.2,9,4.0,0.2999999999999998,1_상위권 유지(Top 15%)
ID03815,100.0,11.3,3.06,5.3,10,3.58,0.52,2_성적 0.5이상 상승
ID03816,94.8,6.6,3.05,5.1,9,3.56,0.5100000000000002,2_성적 0.5이상 상승
ID03818,94.2,1.1,3.97,6.5,4,4.0,0.029999999999999805,1_상위권 유지(Top 15%)
ID03827,92.5,3.7,3.63,6.7,10,3.88,0.25,1_상위권 유지(Top 15%)
ID03839,92.2,8.5,2.64,9.1,7,3.17,0.5299999999999998,2_성적 0.5이상 상승
ID03840,87.3,3.0,3.82,8.5,7,3.88,0.06000000000000005,1_상위권 유지(Top 15%)
ID03845,48.1,1.6,3.59,8.6,8,3.06,-0.5299999999999998,3_성적 0.5이하 하락
ID03846,82.9,6.0,2.75,6.4,9,3.27,0.52,2_성적 0.5이상 상승
ID03850,86.9,9.2,3.33,6.4,7,3.96,0.6299999999999999,2_성적 0.5이상 상승
ID03852,85.5,4.4,2.68,7.0,8,3.19,0.5099999999999998,2_성적 0.5이상 상승
ID03854,100.0,0.4,4.0,7.3,6,4.0,0.0,1_상위권 유지(Top 15%)
ID03857,64.2,4.3,3.98,4.7,3,4.0,0.020000000000000018,1_상위권 유지(Top 15%)
ID03859,82.2,7.6,2.95,6.1,8,3.49,0.54,2_성적 0.5이상 상승
ID03873,87.4,6.3,3.38,7.6,9,3.9,0.52,2_성적 0.5이상 상승
ID03880,81.8,6.2,3.73,8.7,10,4.0,0.27,1_상위권 유지(Top 15%)
ID03881,70.6,8.6,3.64,4.0,7,3.91,0.27,1_상위권 유지(Top 15%)
ID03884,99.9,3.9,3.7,7.4,9,4.0,0.2999999999999998,1_상위권 유지(Top 15%)
ID03885,97.2,4.2,3.02,7.7,4,3.56,0.54,2_성적 0.5이상 상승
ID03895,73.5,5.4,4.0,9.0,6,4.0,0.0,1_상위권 유지(Top 15%)
ID03900,100.0,8.8,3.37,7.6,7,4.0,0.6299999999999999,2_성적 0.5이상 상승
ID03909,63.5,5.3,3.65,7.9,6,3.94,0.29000000000000004,1_상위권 유지(Top 15%)
ID03918,81.0,6.5,2.58,4.5,4,3.1,0.52,2_성적 0.5이상 상승
ID03920,100.0,8.2,3.87,7.1,9,4.0,0.1299999999999999,1_상위권 유지(Top 15%)
ID03927,81.3,8.3,2.88,5.8,13,3.53,0.6499999999999999,2_성적 0.5이상 상승
ID03929,100.0,10.7,3.32,7.1,9,4.0,0.6800000000000002,2_성적 0.5이상 상승
ID03930,94.7,4.0,3.67,8.0,15,3.9,0.22999999999999998,1_상위권 유지(Top 15%)
ID03938,83.7,6.1,2.4,7.5,9,3.05,0.6499999999999999,2_성적 0.5이상 상승
ID03939,100.0,3.7,4.0,4.0,11,4.0,0.0,1_상위권 유지(Top 15%)
ID03948,99.6,3.6,3.19,7.7,6,3.71,0.52,2_성적 0.5이상 상승
ID03955,70.6,3.0,4.0,5.9,11,3.96,-0.040000000000000036,1_상위권 유지(Top 15%)
ID03956,75.5,4.5,4.0,5.0,6,3.91,-0.08999999999999986,1_상위권 유지(Top 15%)
ID03957,51.1,0.6,3.44,8.2,12,2.9,-0.54,3_성적 0.5이하 하락
ID03965,81.8,6.5,3.18,6.1,12,3.84,0.6599999999999997,2_성적 0.5이상 상승
ID03968,88.3,4.8,3.75,7.7,10,4.0,0.25,1_상위권 유지(Top 15%)
ID03969,100.0,6.3,3.14,5.5,8,3.65,0.5099999999999998,2_성적 0.5이상 상승
ID03987,91.9,10.3,3.17,6.1,10,3.78,0.6099999999999999,2_성적 0.5이상 상승
ID03994,68.8,13.4,3.73,6.4,8,4.0,0.27,1_상위권 유지(Top 15%)
ID03996,76.0,7.8,4.0,7.5,11,4.0,0.0,1_상위권 유지(Top 15%)
ID03997,90.9,9.0,3.45,9.8,10,4.0,0.5499999999999998,2_성적 0.5이상 상승
ID04003,100.0,8.4,3.43,6.9,11,4.0,0.5699999999999998,2_성적 0.5이상 상승
ID04009,100.0,2.5,3.84,5.9,9,3.87,0.03000000000000025,1_상위권 유지(Top 15%)
ID04015,95.8,7.3,2.54,7.9,12,3.18,0.6400000000000001,2_성적 0.5이상 상승
ID04017,85.2,5.7,4.0,8.5,11,4.0,0.0,1_상위권 유지(Top 15%)
ID04018,64.0,13.5,2.97,6.2,15,3.66,0.69,2_성적 0.5이상 상승
ID04035,51.8,4.2,2.88,8.3,3,2.34,-0.54,3_성적 0.5이하 하락
ID04036,97.3,1.0,3.71,6.4,10,3.87,0.16000000000000014,1_상위권 유지(Top 15%)
ID04037,97.4,9.1,4.0,4.5,10,4.0,0.0,1_상위권 유지(Top 15%)
ID04045,90.5,10.2,3.76,6.5,11,4.0,0.2400000000000002,1_상위권 유지(Top 15%)
ID04048,75.4,7.7,4.0,7.2,9,4.0,0.0,1_상위권 유지(Top 15%)
ID04055,84.4,7.8,3.4,7.2,9,4.0,0.6000000000000001,2_성적 0.5이상 상승
ID04058,96.8,9.6,4.0,6.8,8,4.0,0.0,1_상위권 유지(Top 15%)
ID04061,100.0,8.6,2.48,8.3,6,2.99,0.5100000000000002,2_성적 0.5이상 상승
ID04062,92.6,7.6,3.97,7.0,9,4.0,0.029999999999999805,1_상위권 유지(Top 15%)
ID04065,84.0,10.8,2.37,5.3,7,2.93,0.56,2_성적 0.5이상 상승
ID04069,87.5,3.1,4.0,6.0,5,4.0,0.0,1_상위권 유지(Top 15%)
ID04080,91.1,2.0,4.0,5.5,11,4.0,0.0,1_상위권 유지(Top 15%)
ID04083,91.7,2.9,3.85,6.4,5,4.0,0.1499999999999999,1_상위권 유지(Top 15%)
ID04084,84.4,4.2,4.0,7.1,8,4.0,0.0,1_상위권 유지(Top 15%)
ID04086,90.6,5.6,2.99,6.3,10,3.59,0.5999999999999996,2_성적 0.5이상 상승
ID04093,100.0,10.8,3.35,9.7,10,3.99,0.6400000000000001,2_성적 0.5이상 상승
ID04096,95.8,5.2,2.47,6.0,13,3.04,0.5699999999999998,2_성적 0.5이상 상승
ID04102,100.0,6.2,2.8,8.0,9,3.39,0.5900000000000003,2_성적 0.5이상 상승
ID04108,88.5,4.2,3.1,8.0,6,3.6,0.5,2_성적 0.5이상 상승
ID04134,96.9,4.4,3.78,8.2,5,4.0,0.2200000000000002,1_상위권 유지(Top 15%)
ID04140,83.9,3.3,3.81,7.1,8,4.0,0.18999999999999995,1_상위권 유지(Top 15%)
ID04146,63.1,3.7,3.88,7.1,6,4.0,0.1200000000000001,1_상위권 유지(Top 15%)
ID04161,60.8,12.1,3.7,6.5,9,4.0,0.2999999999999998,1_상위권 유지(Top 15%)
ID04163,82.8,3.6,2.8,6.0,6,3.32,0.52,2_성적 0.5이상 상승
ID04169,100.0,4.5,3.92,6.8,7,4.0,0.08000000000000007,1_상위권 유지(Top 15%)
ID04179,82.6,7.0,2.37,6.7,9,2.98,0.6099999999999999,2_성적 0.5이상 상승
ID04181,82.3,1.9,3.61,6.0,8,3.87,0.26000000000000023,1_상위권 유지(Top 15%)
ID04182,100.0,7.0,4.0,6.0,4,4.0,0.0,1_상위권 유지(Top 15%)
ID04184,100.0,9.5,3.04,6.9,10,3.57,0.5299999999999998,2_성적 0.5이상 상승
ID04186,84.5,4.3,3.85,6.7,6,4.0,0.1499999999999999,1_상위권 유지(Top 15%)
ID04189,92.7,6.3,2.69,7.9,4,3.2,0.5100000000000002,2_성적 0.5이상 상승
ID04193,100.0,6.7,2.84,8.2,11,3.34,0.5,2_성적 0.5이상 상승
ID04199,71.6,4.1,4.0,8.2,8,4.0,0.0,1_상위권 유지(Top 15%)
ID04229,89.2,5.9,4.0,7.0,8,4.0,0.0,1_상위권 유지(Top 15%)
ID04245,100.0,1.8,3.98,6.8,8,4.0,0.020000000000000018,1_상위권 유지(Top 15%)
ID04248,100.0,7.1,3.25,7.6,8,3.9,0.6499999999999999,2_성적 0.5이상 상승
ID04254,94.6,3.8,3.75,5.5,8,3.88,0.1299999999999999,1_상위권 유지(Top 15%)
ID04255,100.0,6.4,2.83,8.0,9,3.46,0.6299999999999999,2_성적 0.5이상 상승
ID04271,98.1,5.3,2.99,5.8,7,3.49,0.5,2_성적 0.5이상 상승
ID04273,100.0,6.9,3.48,7.0,8,4.0,0.52,2_성적 0.5이상 상승
ID04275,100.0,7.1,3.47,7.0,10,3.97,0.5,2_성적 0.5이상 상승
ID04292,85.0,4.3,4.0,7.9,3,4.0,0.0,1_상위권 유지(Top 15%)
ID04298,82.8,5.5,2.7,8.0,11,3.25,0.5499999999999998,2_성적 0.5이상 상승
ID04302,85.2,9.8,2.97,7.1,10,3.77,0.7999999999999998,2_성적 0.5이상 상승
ID04305,90.2,5.3,2.69,7.9,3,3.2,0.5100000000000002,2_성적 0.5이상 상승
ID04309,96.9,7.3,3.11,6.8,7,3.71,0.6000000000000001,2_성적 0.5이상 상승
ID04315,66.0,1.6,3.94,6.8,14,3.96,0.020000000000000018,1_상위권 유지(Top 15%)
ID04319,83.8,8.2,3.7,6.9,7,4.0,0.2999999999999998,1_상위권 유지(Top 15%)
ID04330,100.0,1.7,3.92,5.9,4,4.0,0.08000000000000007,1_상위권 유지(Top 15%)
ID04339,88.7,5.3,3.26,6.1,9,3.81,0.5500000000000003,2_성적 0.5이상 상승
ID04342,87.4,5.5,2.31,7.6,9,2.83,0.52,2_성적 0.5이상 상승
ID04363,96.2,7.5,2.7,7.5,9,3.33,0.6299999999999999,2_성적 0.5이상 상승
ID04365,100.0,6.9,2.58,7.9,5,3.09,0.5099999999999998,2_성적 0.5이상 상승
ID04367,87.1,3.8,3.86,7.2,9,4.0,0.14000000000000012,1_상위권 유지(Top 15%)
ID04368,100.0,5.3,4.0,6.5,4,4.0,0.0,1_상위권 유지(Top 15%)
ID04369,98.7,6.2,2.8,7.0,7,3.42,0.6200000000000001,2_성적 0.5이상 상승
ID04370,85.6,2.0,3.63,8.1,5,3.92,0.29000000000000004,1_상위권 유지(Top 15%)
ID04371,87.0,10.4,3.28,5.9,9,3.85,0.5700000000000003,2_성적 0.5이상 상승
ID04374,92.8,5.4,3.88,9.6,7,4.0,0.1200000000000001,1_상위권 유지(Top 15%)
ID04376,100.0,2.6,4.0,7.5,10,4.0,0.0,1_상위권 유지(Top 15%)
ID04378,64.2,8.2,3.89,9.2,10,3.98,0.08999999999999986,1_상위권 유지(Top 15%)
ID04381,98.5,3.7,3.8,6.7,9,4.0,0.20000000000000018,1_상위권 유지(Top 15%)
ID04382,82.5,5.2,3.79,7.0,11,4.0,0.20999999999999996,1_상위권 유지(Top 15%)
ID04392,100.0,2.9,3.8,6.3,10,4.0,0.20000000000000018,1_상위권 유지(Top 15%)
ID04393,100.0,7.0,3.19,6.5,11,3.75,0.56,2_성적 0.5이상 상승
ID04410,86.5,6.5,2.52,8.2,6,3.04,0.52,2_성적 0.5이상 상승
ID04416,90.7,10.3,3.19,6.8,9,3.77,0.5800000000000001,2_성적 0.5이상 상승
ID04421,80.2,12.7,3.79,7.9,10,4.0,0.20999999999999996,1_상위권 유지(Top 15%)
ID04425,81.4,5.9,2.82,7.4,7,3.43,0.6100000000000003,2_성적 0.5이상 상승
ID04436,81.4,10.1,3.7,6.3,9,4.0,0.2999999999999998,1_상위권 유지(Top 15%)
ID04440,86.2,12.9,2.73,5.7,11,3.25,0.52,2_성적 0.5이상 상승
ID04441,86.8,0.5,4.0,5.6,11,4.0,0.0,1_상위권 유지(Top 15%)
ID04448,91.0,9.5,4.0,6.5,9,4.0,0.0,1_상위권 유지(Top 15%)
ID04449,100.0,6.7,2.94,4.0,7,3.48,0.54,2_성적 0.5이상 상승
ID04459,87.4,9.3,3.5,6.0,6,4.0,0.5,2_성적 0.5이상 상승
ID04462,97.4,8.3,2.93,8.0,7,3.49,0.56,2_성적 0.5이상 상승
ID04470,98.6,5.9,2.95,6.2,9,3.49,0.54,2_성적 0.5이상 상승
ID04471,94.7,2.4,3.83,7.0,9,3.98,0.1499999999999999,1_상위권 유지(Top 15%)
ID04473,95.2,8.3,2.77,6.9,3,3.42,0.6499999999999999,2_성적 0.5이상 상승
ID04484,100.0,3.9,3.75,6.6,9,4.0,0.25,1_상위권 유지(Top 15%)
ID04488,91.5,7.3,2.72,7.0,10,3.36,0.6399999999999997,2_성적 0.5이상 상승
ID04505,84.8,10.7,2.99,6.4,11,3.66,0.6699999999999999,2_성적 0.5이상 상승
ID04514,83.0,3.7,3.31,7.2,12,3.83,0.52,2_성적 0.5이상 상승
ID04529,81.6,1.5,4.0,6.2,8,4.0,0.0,1_상위권 유지(Top 15%)
ID04531,88.3,5.1,3.45,6.0,7,4.0,0.5499999999999998,2_성적 0.5이상 상승
ID04536,77.7,6.3,4.0,9.2,13,4.0,0.0,1_상위권 유지(Top 15%)
ID04548,75.5,6.6,3.96,6.1,7,4.0,0.040000000000000036,1_상위권 유지(Top 15%)
ID04550,87.5,2.1,4.0,5.1,5,4.0,0.0,1_상위권 유지(Top 15%)
ID04553,90.4,4.6,3.32,6.0,9,3.82,0.5,2_성적 0.5이상 상승
ID04554,81.6,9.5,2.09,5.9,10,2.79,0.7000000000000002,2_성적 0.5이상 상승
ID04555,89.2,3.3,3.61,9.5,7,3.87,0.26000000000000023,1_상위권 유지(Top 15%)
ID04556,74.1,6.7,4.0,6.0,9,4.0,0.0,1_상위권 유지(Top 15%)
ID04561,84.2,4.0,4.0,8.0,4,4.0,0.0,1_상위권 유지(Top 15%)
ID04563,71.7,9.4,4.0,5.5,8,4.0,0.0,1_상위권 유지(Top 15%)
ID04564,86.6,9.4,3.19,6.0,9,3.87,0.6800000000000002,2_성적 0.5이상 상승
ID04567,100.0,2.7,3.71,6.9,9,4.0,0.29000000000000004,1_상위권 유지(Top 15%)
ID04571,93.5,7.8,2.96,6.8,7,3.68,0.7200000000000002,2_성적 0.5이상 상승
ID04584,98.6,5.8,2.98,7.2,11,3.51,0.5299999999999998,2_성적 0.5이상 상승
ID04585,70.0,2.6,4.0,4.9,4,3.94,-0.06000000000000005,1_상위권 유지(Top 15%)
ID04586,69.1,5.3,4.0,5.4,11,4.0,0.0,1_상위권 유지(Top 15%)
ID04589,75.1,1.7,4.0,6.3,5,4.0,0.0,1_상위권 유지(Top 15%)
ID04592,91.1,8.7,3.11,8.7,9,3.62,0.5100000000000002,2_성적 0.5이상 상승
ID04597,99.0,6.6,3.82,6.4,9,4.0,0.18000000000000016,1_상위권 유지(Top 15%)
ID04600,84.1,7.5,1.99,8.0,10,2.55,0.5599999999999998,2_성적 0.5이상 상승
ID04603,100.0,6.9,2.75,4.0,9,3.27,0.52,2_성적 0.5이상 상승
ID04604,100.0,4.1,3.83,8.0,8,4.0,0.16999999999999993,1_상위권 유지(Top 15%)
